dates,ppt,tmax,tmean,tmin
1922-12-01,195.7100067138672,10.890000343322754,7.079999923706055,3.2699999809265137
1923-01-01,69.20999908447266,10.670000076293945,6.095000267028809,1.5199999809265137
1923-02-01,20.350000381469727,15.970000267028809,8.619999885559082,1.2699999809265137
1923-03-01,1.2300000190734863,20.65999984741211,12.074999809265137,3.490000009536743
1923-04-01,78.8499984741211,19.420000076293945,12.574999809265137,5.730000019073486
1923-05-01,6.989999771118164,25.829999923706055,17.270000457763672,8.710000038146973
1923-06-01,14.8100004196167,27.719999313354492,18.75,9.779999732971191
1923-07-01,0.0,34.47999954223633,24.1299991607666,13.779999732971191
1923-08-01,0.0,34.04999923706055,24.03499984741211,14.020000457763672
1923-09-01,35.790000915527344,31.40999984741211,22.354999542236328,13.300000190734863
1923-10-01,13.680000305175781,23.889999389648438,16.014999389648438,8.140000343322754
1923-11-01,14.729999542236328,20.81999969482422,12.930000305175781,5.039999961853027
1923-12-01,28.549999237060547,13.199999809265137,6.819999694824219,0.4399999976158142
1924-01-01,70.8499984741211,13.640000343322754,6.53000020980835,-0.5799999833106995
1924-02-01,68.51000213623047,17.93000030517578,11.204999923706055,4.480000019073486
1924-03-01,27.420000076293945,17.229999542236328,10.344999313354492,3.4600000381469727
1924-04-01,5.440000057220459,24.3700008392334,15.329999923706055,6.289999961853027
1924-05-01,2.6700000762939453,29.780000686645508,20.19499969482422,10.609999656677246
1924-06-01,0.0,32.209999084472656,22.229999542236328,12.25
1924-07-01,0.0,35.02000045776367,24.354999542236328,13.6899995803833
1924-08-01,0.0,34.2400016784668,23.4950008392334,12.75
1924-09-01,0.0,31.739999771118164,21.600000381469727,11.460000038146973
1924-10-01,78.11000061035156,20.809999465942383,14.539999961853027,8.270000457763672
1924-11-01,32.09000015258789,17.170000076293945,10.539999961853027,3.9100000858306885
1924-12-01,134.97999572753906,9.630000114440918,4.994999885559082,0.36000001430511475
1925-01-01,34.290000915527344,13.069999694824219,7.799999713897705,2.5299999713897705
1925-02-01,193.3000030517578,14.09000015258789,9.545000076293945,5.0
1925-03-01,53.400001525878906,19.040000915527344,11.470000267028809,3.9000000953674316
1925-04-01,48.41999816894531,20.09000015258789,13.649999618530273,7.210000038146973
