t,rancho venada ws sapflow1 deltatemp c mid,rancho venada ws sapflow2 deltatemp c mid,rancho venada ws sapflow3 deltatemp c mid,rancho venada ws sapflow4 deltatemp c mid
2019-05-29 21:33:35.037000+00:00,0.8124683000000001,0.18986820000000001,0.2430745,0.2198143
2019-05-29 21:48:35.037000+00:00,0.7779925,0.18504020000000002,0.2337098,0.2117949
2019-05-29 22:03:35.037000+00:00,0.7739621999999999,0.1842029,0.23311039999999997,0.2092246
2019-05-29 22:18:35.037000+00:00,0.7274976,0.1797763,0.2264206,0.2011894
2019-05-29 22:33:35.037000+00:00,0.7152081,0.17394779999999999,0.22066860000000002,0.1931224
2019-05-29 22:48:35.037000+00:00,0.7064463000000001,0.17171720000000001,0.2115981,0.1819425
2019-05-29 23:03:35.037000+00:00,0.667385,0.1632679,0.2120127,0.1730116
2019-05-29 23:18:35.037000+00:00,0.6490607,0.1559895,0.2116853,0.1755692
2019-05-29 23:33:35.037000+00:00,0.6039901999999999,0.1524551,0.20716710000000002,0.1640141
2019-05-29 23:48:35.037000+00:00,0.6183246,0.1508527,0.2021147,0.1656582
2019-05-30 00:03:35.037000+00:00,0.5995725000000001,0.14791210000000002,0.20182809999999998,0.1649455
2019-05-30 00:18:35.037000+00:00,0.49006629999999995,0.1303523,0.19113370000000002,0.14578339999999998
2019-05-30 00:33:35.037000+00:00,0.548412,0.144559,0.1911335,0.1454115
2019-05-30 00:48:35.037000+00:00,0.50051,0.14062,0.1929516,0.1395096
2019-05-30 01:03:35.037000+00:00,0.5133715,0.1303645,0.1846138,0.1430894
2019-05-30 01:18:35.037000+00:00,0.5205595999999999,0.1375316,0.1884358,0.14075810000000002
2019-05-30 01:33:35.037000+00:00,0.5739639,0.129429,0.1994244,0.15457179999999998
2019-05-30 01:48:35.037000+00:00,0.5879041,0.14060699999999998,0.1958406,0.1554069
2019-05-30 02:03:35.037000+00:00,0.5959899000000001,0.14864549999999999,0.1986876,0.161987
2019-05-30 02:18:35.037000+00:00,0.5778715999999999,0.1367319,0.203544,0.1574814
2019-05-30 02:33:35.037000+00:00,0.6381232,0.1411613,0.2085482,0.16684520000000005
2019-05-30 02:48:35.037000+00:00,0.6539801,0.1438958,0.20884389999999997,0.1755415
2019-05-30 03:03:35.037000+00:00,0.6996332,0.1511708,0.21202870000000001,0.18333229999999998
2019-05-30 03:18:35.037000+00:00,0.601162,0.12437650000000001,0.20459229999999998,0.1618599
2019-05-30 03:33:35.037000+00:00,0.7018300999999999,0.1364719,0.20591700000000002,0.1724731
2019-05-30 03:48:35.037000+00:00,0.5273024000000001,0.1117279,0.1918446,0.1427055
2019-05-30 04:03:35.037000+00:00,0.479812,0.1151586,0.19601429999999997,0.1423897
2019-05-30 04:18:35.037000+00:00,0.4372597,0.1141843,0.19021229999999997,0.1326393
2019-05-30 04:33:35.037000+00:00,0.5289568,0.15284260000000002,0.2119456,0.14517850000000002
2019-05-30 04:48:35.037000+00:00,0.4698751000000001,0.1234739,0.19636370000000009,0.14084029999999995
2019-05-30 05:03:35.037000+00:00,0.5469019,0.1328489,0.2112081,0.15471600000000002
2019-05-30 05:18:35.037000+00:00,0.6665455,0.10742529999999999,0.2284069,0.1874558
2019-05-30 05:33:35.037000+00:00,1.015248,0.1347777,0.2533395,0.233258
2019-05-30 05:48:35.037000+00:00,1.254227,0.1771295,0.2919977,0.2806813
2019-05-30 06:03:35.037000+00:00,1.3979059999999999,0.19171770000000002,0.29720219999999997,0.31458220000000003
2019-05-30 06:18:35.037000+00:00,1.569826,0.2028131,0.3332395,0.3515081
2019-05-30 06:33:35.037000+00:00,1.8722599999999998,0.20763829999999997,0.3506035,0.3866768
2019-05-30 06:48:35.037000+00:00,1.715613,0.23622910000000005,0.4041197,0.4318598
2019-05-30 07:03:35.037000+00:00,1.467865,0.2643581,0.4331527,0.488991
2019-05-30 07:18:35.037000+00:00,1.255883,0.3077798,0.46356369999999997,0.5449921
2019-05-30 07:33:35.037000+00:00,1.231542,0.333953,0.503826,0.5950029
2019-05-30 07:48:35.037000+00:00,1.434927,0.3594,0.5396428000000001,0.6329528
2019-05-30 08:03:35.037000+00:00,2.072942,0.36750309999999997,0.5318314000000001,0.6601412
2019-05-30 08:18:35.037000+00:00,4.122676,0.3728755,0.5193739,0.7129989000000001
2019-05-30 08:33:35.037000+00:00,,0.3918434,0.5141291,0.7716449000000001
2019-05-30 08:48:35.037000+00:00,4.097003,0.4018107,0.49956490000000003,0.7809668000000001
2019-05-30 09:03:35.037000+00:00,2.834527,0.42956579999999994,0.5207019,0.8297681
2019-05-30 09:18:35.037000+00:00,2.909089,0.4535497000000001,0.5608013000000001,0.872506
2019-05-30 09:33:35.037000+00:00,2.443682,0.4939187,0.6147373,0.8970434000000002
2019-05-30 09:48:35.037000+00:00,4.502339,0.522331,0.6589391,0.9075141999999999
2019-05-30 10:03:35.037000+00:00,4.099726,0.5746328,0.7672443,0.9809825999999999
2019-05-30 10:18:35.037000+00:00,3.2686580000000003,0.5981489999999999,0.9258386999999999,1.01504
2019-05-30 10:33:35.037000+00:00,2.74011,0.6262850000000001,1.047977,1.028866
2019-05-30 10:48:35.037000+00:00,2.227452,0.6524145,1.041774,1.049992
2019-05-30 11:03:35.037000+00:00,2.357366,0.6836916000000001,1.025631,1.095221
2019-05-30 11:18:35.037000+00:00,3.3399919999999996,0.6997361,1.0397319999999999,1.10164
2019-05-30 11:33:35.037000+00:00,3.903278,0.7080368,1.0573290000000002,1.069793
2019-05-30 11:48:35.037000+00:00,3.263988,0.7154649000000001,1.025068,1.085024
2019-05-30 12:03:35.037000+00:00,4.760801,0.7497216999999999,1.020114,1.178754
2019-05-30 12:18:35.037000+00:00,3.4174089999999997,0.7534006999999999,0.9959051999999999,1.178935
2019-05-30 12:33:35.037000+00:00,2.322971,0.7105475,0.9621552999999999,1.090347
2019-05-30 12:48:35.037000+00:00,1.962698,0.6064136999999999,0.8591542,1.0674620000000001
2019-05-30 13:03:35.037000+00:00,1.9523119999999998,0.5573295,0.8061023,1.000667
2019-05-30 13:18:35.037000+00:00,1.9157009999999999,0.5514593000000001,0.8004574999999999,0.9945572
2019-05-30 13:33:35.037000+00:00,2.084668,0.5259484999999999,0.7234729999999999,0.9195017
2019-05-30 13:48:35.037000+00:00,1.976893,0.5113329000000001,0.7139313,0.880201
2019-05-30 14:03:35.037000+00:00,2.0133490000000003,0.5141891,0.6910058000000001,0.8640680000000001
2019-05-30 14:18:35.037000+00:00,1.9526970000000001,0.4650411,0.6311671,0.8098583
2019-05-30 14:33:35.037000+00:00,1.985059,0.4462758,0.5969253000000001,0.7544890999999999
2019-05-30 14:48:35.037000+00:00,2.004443,0.43156720000000004,0.5748059,0.7277188
2019-05-30 15:03:35.037000+00:00,2.045171,0.41052959999999994,0.5415776,0.6878158000000001
2019-05-30 15:18:35.037000+00:00,2.074927,0.40661640000000004,0.5407742,0.6862766
2019-05-30 15:33:35.037000+00:00,2.042437,0.4218777,0.5424227,0.6846283000000001
2019-05-30 15:48:35.037000+00:00,1.975049,0.389612,0.5030648,0.6256765000000001
2019-05-30 16:03:35.037000+00:00,1.8518689999999998,0.34475209999999995,0.4466172000000001,0.5475014
2019-05-30 16:18:35.037000+00:00,1.834739,0.3666317,0.476788,0.5833206
2019-05-30 16:33:35.037000+00:00,1.787734,0.34562719999999997,0.4498066,0.5499338
2019-05-30 16:48:35.037000+00:00,1.7705529999999998,0.34006929999999996,0.4337225,0.5448698000000001
2019-05-30 17:03:35.037000+00:00,1.96945,0.3493565,0.47483739999999997,0.6070789000000001
2019-05-30 17:18:35.037000+00:00,2.118487,0.3640164,0.4734876,0.6032721999999999
2019-05-30 17:33:35.037000+00:00,1.926538,0.3558603,0.47348959999999995,0.616039
2019-05-30 17:48:35.037000+00:00,1.885873,0.33995640000000005,0.4710661,0.6048695
2019-05-30 18:03:35.037000+00:00,1.698184,0.37483940000000004,0.48190829999999996,0.5376726
2019-05-30 18:18:35.037000+00:00,1.548106,0.3141114,0.4023914,0.4061189
2019-05-30 18:33:35.037000+00:00,2.452568,0.3153304,0.44684989999999997,0.5087647
2019-05-30 18:48:35.037000+00:00,2.7687009999999996,0.3332835,0.46373919999999996,0.5641991999999999
2019-05-30 19:03:35.037000+00:00,2.160723,0.3101762,0.4252303,0.5002453
2019-05-30 19:18:35.037000+00:00,1.505944,0.2712314,0.35689529999999997,0.4200536
2019-05-30 19:33:35.037000+00:00,1.031929,0.2152243,0.29862940000000004,0.30690100000000003
2019-05-30 19:48:35.037000+00:00,0.9017357,0.2093882,0.30031929999999996,0.2555014
2019-05-30 20:03:35.037000+00:00,0.7676318,0.1997704,0.2759864,0.21765839999999997
2019-05-30 20:18:35.037000+00:00,0.678913,0.1774383,0.252888,0.1952159
2019-05-30 20:33:35.037000+00:00,0.6416611999999999,0.1674761,0.23294970000000004,0.18618929999999997
2019-05-30 20:48:35.037000+00:00,0.5776164,0.16053689999999998,0.22810070000000002,0.173495
2019-05-30 21:03:35.037000+00:00,0.5719795,0.14929520000000002,0.2134112,0.171241
2019-05-30 21:18:35.037000+00:00,0.5491556,0.1535336,0.2052926,0.1682943
2019-05-30 21:33:35.037000+00:00,0.4368826,0.1097397,0.1925758,0.13878379999999998
2019-05-30 21:48:35.037000+00:00,0.4231124,0.1198317,0.18948879999999999,0.12880819999999998
2019-05-30 22:03:35.037000+00:00,0.39344359999999995,0.11578119999999999,0.1772683,0.12759600000000001
2019-05-30 22:18:35.037000+00:00,0.37733779999999995,0.1095993,0.1854367,0.12827550000000001
2019-05-30 22:33:35.037000+00:00,0.44333999999999996,0.1205489,0.1914411,0.1333193
2019-05-30 22:48:35.037000+00:00,0.43333999999999995,0.1205869,0.1882384,0.1307315
2019-05-30 23:03:35.037000+00:00,0.3671196,0.113864,0.1803585,0.122019
2019-05-30 23:18:35.037000+00:00,0.4098422000000001,0.1237461,0.1829926,0.1248563
2019-05-30 23:33:35.037000+00:00,0.3943058,0.11318210000000001,0.178948,0.1167962
2019-05-30 23:48:35.037000+00:00,0.4109699000000001,0.1451424,0.1834945,0.11747780000000001
2019-05-31 00:03:35.037000+00:00,0.3812084,0.1053867,0.1772282,0.11994189999999999
2019-05-31 00:18:35.037000+00:00,0.361008,0.11177709999999999,0.17271129999999998,0.1131065
2019-05-31 00:33:35.037000+00:00,0.361025,0.1071952,0.1773529,0.1113789
2019-05-31 00:48:35.037000+00:00,0.3755772,0.10833759999999999,0.17842070000000002,0.1159039
2019-05-31 01:03:35.037000+00:00,0.36890259999999997,0.1134928,0.1709865,0.1100928
2019-05-31 01:18:35.037000+00:00,0.3606473,0.11138319999999999,0.17174560000000005,0.1102722
2019-05-31 01:33:35.037000+00:00,0.32090820000000003,0.1091537,0.16561779999999998,0.10487169999999996
2019-05-31 01:48:35.037000+00:00,0.30839679999999997,0.1079183,0.1631675,0.10416689999999999
2019-05-31 02:03:35.037000+00:00,0.3662025,0.11658610000000001,0.17833139999999995,0.11242910000000003
2019-05-31 02:18:35.037000+00:00,0.3957577000000001,0.1194268,0.1709182,0.1123172
2019-05-31 02:33:35.037000+00:00,0.332377,0.1094866,0.1648748,0.1014199
2019-05-31 02:48:35.037000+00:00,0.3926908,0.12076179999999999,0.16916029999999999,0.1215075
2019-05-31 03:03:35.037000+00:00,0.3217629,0.08119639,0.1713289,0.10824310000000001
2019-05-31 03:18:35.037000+00:00,0.35259640000000003,0.09523553,0.17093889999999998,0.1083599
2019-05-31 03:33:35.037000+00:00,0.3371421,0.1015703,0.1711557,0.1044998
2019-05-31 03:48:35.037000+00:00,0.35622719999999997,0.10922539999999999,0.165271,0.1062018
2019-05-31 04:03:35.037000+00:00,0.3466482,0.1066083,0.1714808,0.11130239999999998
2019-05-31 04:18:35.037000+00:00,0.3564875,0.11889589999999994,0.1731094,0.1095363
2019-05-31 04:33:35.037000+00:00,0.3369757,0.11108900000000001,0.17691120000000002,0.1137392
2019-05-31 04:48:35.037000+00:00,0.3188244,0.09698033,0.1714174,0.10769180000000002
2019-05-31 05:03:35.037000+00:00,0.3690699,0.1108462,0.17706329999999998,0.1216211
2019-05-31 05:18:35.037000+00:00,0.60745,0.1288,0.2054176,0.1604024
2019-05-31 05:33:35.037000+00:00,0.8750039000000001,0.1442187,0.2366656,0.20663520000000002
2019-05-31 05:48:35.037000+00:00,1.232278,0.16958510000000002,0.2778198,0.2697482
2019-05-31 06:03:35.037000+00:00,1.508939,0.2025516,0.31811300000000003,0.3285878
2019-05-31 06:18:35.037000+00:00,1.599718,0.22436950000000008,0.3399517,0.365295
2019-05-31 06:33:35.037000+00:00,1.724002,0.23547220000000002,0.361307,0.3935498
2019-05-31 06:48:35.037000+00:00,1.530821,0.2679138,0.4371964,0.49363549999999995
2019-05-31 07:03:35.037000+00:00,1.1788129999999999,0.32393099999999997,0.49811459999999996,0.5810804
2019-05-31 07:18:35.037000+00:00,1.064908,0.34286469999999997,0.5166145999999999,0.5981575
2019-05-31 07:33:35.037000+00:00,1.110499,0.346622,0.534695,0.6245792
2019-05-31 07:48:35.037000+00:00,1.262902,0.33987009999999995,0.5484467,0.6492023
2019-05-31 08:03:35.037000+00:00,1.388155,0.376166,0.5966329,0.7537377
2019-05-31 08:18:35.037000+00:00,3.387347,0.4063598,0.5457259,0.8311146999999999
2019-05-31 08:33:35.037000+00:00,,0.426438,0.52795,0.8982388000000001
2019-05-31 08:48:35.037000+00:00,3.139454,0.4255309000000001,0.5395661999999999,0.8854141999999999
2019-05-31 09:03:35.037000+00:00,1.7489270000000001,0.4623975,0.5911673000000001,0.9158699
2019-05-31 09:18:35.037000+00:00,1.9957790000000002,0.49609200000000003,0.6359473000000001,0.9543834000000001
2019-05-31 09:33:35.037000+00:00,2.019149,0.5198628,0.6915133000000001,0.9077243
2019-05-31 09:48:35.037000+00:00,2.36108,0.5151826,0.7263432,0.9232309999999999
2019-05-31 10:03:35.037000+00:00,3.086102,0.5380891,0.8053874,0.9433777
2019-05-31 10:18:35.037000+00:00,2.398687,0.5836604000000001,0.8989686,0.9693046000000001
2019-05-31 10:33:35.037000+00:00,2.567927,0.5845352,0.9698629000000001,0.9637641
2019-05-31 10:48:35.037000+00:00,1.982144,0.5936925000000001,0.9751296999999999,0.9922201999999999
2019-05-31 11:03:35.037000+00:00,2.371309,0.6699275,0.9985311,1.0767120000000001
2019-05-31 11:18:35.037000+00:00,,0.7247076,1.0751030000000001,1.180159
2019-05-31 11:33:35.037000+00:00,,0.7257861,1.111657,1.121604
2019-05-31 11:48:35.037000+00:00,3.799111,0.7478170999999999,1.0608959999999998,1.130478
2019-05-31 12:03:35.037000+00:00,2.484922,0.7254758000000001,1.0083389999999999,1.219809
2019-05-31 12:18:35.037000+00:00,2.2723619999999998,0.7527529000000001,0.9426346,1.1518700000000002
2019-05-31 12:33:35.037000+00:00,2.162614,0.7147185,0.9993286,1.111665
2019-05-31 12:48:35.037000+00:00,2.786706,0.7767831999999999,1.055899,1.2219440000000001
2019-05-31 13:03:35.037000+00:00,2.695105,0.7645774000000001,1.082695,1.1858389999999999
2019-05-31 13:18:35.037000+00:00,2.31411,0.7455555,1.0412139999999999,1.289136
2019-05-31 13:33:35.037000+00:00,1.984589,0.7079428000000001,1.016506,1.193662
2019-05-31 13:48:35.037000+00:00,3.12509,0.7188124,1.019442,1.15388
2019-05-31 14:03:35.037000+00:00,1.979127,0.7258518,1.01435,1.2577479999999999
2019-05-31 14:18:35.037000+00:00,1.8553080000000002,0.7188779000000001,0.9842743,1.2374450000000001
2019-05-31 14:33:35.037000+00:00,1.9875150000000001,0.7323033,0.985733,1.150383
2019-05-31 14:48:35.037000+00:00,2.036892,0.7346823,0.9909256999999999,1.138232
2019-05-31 15:03:35.037000+00:00,2.101701,0.7352162,0.9793082000000001,1.077907
2019-05-31 15:18:35.037000+00:00,1.8615099999999998,0.7049603,0.9295161,1.030872
2019-05-31 15:33:35.037000+00:00,2.327721,0.7106482,0.9535714,1.080487
2019-05-31 15:48:35.037000+00:00,2.34903,0.6990743,0.9273133,1.137343
2019-05-31 16:03:35.037000+00:00,1.930041,0.6569253,0.9558779000000001,1.092191
2019-05-31 16:18:35.037000+00:00,1.888036,0.6239144,0.9121435,1.009156
2019-05-31 16:33:35.037000+00:00,2.834761,0.6342446999999999,0.9353411,0.9317565000000001
2019-05-31 16:48:35.037000+00:00,2.535367,0.6283946,0.8961798000000001,0.9205191999999999
2019-05-31 17:03:35.037000+00:00,2.159695,0.6642798000000001,0.8658118,0.9874847
2019-05-31 17:18:35.037000+00:00,1.967596,0.6665009,0.8540831,0.9558559999999999
2019-05-31 17:33:35.037000+00:00,2.074316,0.5891363000000001,0.7690273,0.9075564
2019-05-31 17:48:35.037000+00:00,2.571901,0.5516441,0.7610908000000001,0.9381937
2019-05-31 18:03:35.037000+00:00,2.4547470000000002,0.5396095999999999,0.7369435000000001,0.9148700999999999
2019-05-31 18:18:35.037000+00:00,2.235358,0.4484964,0.7087814,0.9016877000000001
2019-05-31 18:33:35.037000+00:00,2.1036580000000002,0.43076909999999996,0.6427622,0.8665908000000001
2019-05-31 18:48:35.037000+00:00,2.024116,0.4382555,0.5842126999999999,0.7944303
2019-05-31 19:03:35.037000+00:00,1.8631380000000002,0.39607259999999994,0.5269696999999999,0.6519176
2019-05-31 19:18:35.037000+00:00,1.462323,0.3479233,0.4507545,0.47876769999999996
2019-05-31 19:33:35.037000+00:00,1.29597,0.3122034,0.3882541,0.3868821
2019-05-31 19:48:35.037000+00:00,1.166086,0.2684144,0.3566333,0.34600159999999996
2019-05-31 20:03:35.037000+00:00,1.024999,0.2563404,0.3206553,0.29938400000000004
2019-05-31 20:18:35.037000+00:00,0.9669718,0.233513,0.29935009999999995,0.2791495
2019-05-31 20:33:35.037000+00:00,0.9192290000000001,0.2148426,0.2765315,0.2536335
2019-05-31 20:48:35.037000+00:00,0.8911880999999999,0.2113091,0.27681669999999997,0.2536927
2019-05-31 21:03:35.037000+00:00,0.8482506,0.1971878,0.2640632,0.24075970000000002
2019-05-31 21:18:35.037000+00:00,0.8240914,0.1985828,0.25518850000000004,0.2268525
2019-05-31 21:33:35.037000+00:00,0.8174070999999999,0.1898477,0.2523254,0.2286058
2019-05-31 21:48:35.037000+00:00,0.8040804,0.1931553,0.2410768,0.2206037
2019-05-31 22:03:35.037000+00:00,0.7369019,0.1808267,0.2374192,0.2148324
2019-05-31 22:18:35.037000+00:00,0.8341117,0.18040250000000002,0.2356817,0.2127891
2019-05-31 22:33:35.037000+00:00,0.7994649,0.17742049999999998,0.2364343,0.2137169
2019-05-31 22:48:35.037000+00:00,0.7770156,0.1762925,0.23082919999999998,0.1986513
2019-05-31 23:03:35.037000+00:00,0.7802074999999999,0.17445,0.2307267000000001,0.2047421
2019-05-31 23:18:35.037000+00:00,0.7595096,0.1744937,0.2262254,0.1990448
2019-05-31 23:33:35.037000+00:00,0.7696465,0.1688146,0.22231820000000002,0.2065641
2019-05-31 23:48:35.037000+00:00,0.7306446999999999,0.1525234,0.216627,0.1933312
2019-06-01 00:03:35.037000+00:00,0.701134,0.162182,0.21706170000000002,0.18188310000000002
2019-06-01 00:18:35.037000+00:00,0.6517761,0.1473384,0.2067899,0.1795889
2019-06-01 00:33:35.037000+00:00,0.6414905,0.15030870000000002,0.2059453,0.1715219
2019-06-01 00:48:35.037000+00:00,0.6373711,0.1534231,0.20607609999999998,0.17279270000000002
2019-06-01 01:03:35.037000+00:00,0.7157477,0.1628187,0.2144944,0.1918249
2019-06-01 01:18:35.037000+00:00,0.7228,0.1497831,0.21137519999999999,0.1810876
2019-06-01 01:33:35.037000+00:00,0.6239958999999999,0.1369796,0.2009819,0.1682477
2019-06-01 01:48:35.037000+00:00,0.6074231,0.14697929999999998,0.21133490000000002,0.1691449
2019-06-01 02:03:35.037000+00:00,0.6249979999999999,0.13692000000000001,0.2002306,0.16400810000000002
2019-06-01 02:18:35.037000+00:00,0.585683,0.1376378,0.1996103,0.1565136
2019-06-01 02:33:35.037000+00:00,0.6121373999999999,0.15505560000000002,0.2050056,0.16515729999999998
2019-06-01 02:48:35.037000+00:00,0.6040178,0.1435744,0.20406770000000002,0.1638055
2019-06-01 03:03:35.037000+00:00,0.6243104,0.1296533,0.2092519,0.16590870000000002
2019-06-01 03:18:35.037000+00:00,0.5727012,0.13549029999999998,0.20081870000000002,0.1564506
2019-06-01 03:33:35.037000+00:00,0.5641170999999999,0.1336182,0.19971589999999997,0.1482041
2019-06-01 03:48:35.037000+00:00,0.5610556999999999,0.1289833,0.19972779999999998,0.1521229
2019-06-01 04:03:35.037000+00:00,0.5221838,0.130349,0.19789920000000005,0.150054
2019-06-01 04:18:35.037000+00:00,0.6012748,0.14509170000000002,0.2111834,0.16071429999999998
2019-06-01 04:33:35.037000+00:00,0.5945439,0.13713329999999999,0.2157564,0.1708067
2019-06-01 04:48:35.037000+00:00,0.6487941999999999,0.1475109,0.22582929999999996,0.1792381
2019-06-01 05:03:35.037000+00:00,0.6954184,0.1539431,0.2394674,0.20027820000000002
2019-06-01 05:18:35.037000+00:00,0.8721026,0.1444189,0.2686018,0.2389375
2019-06-01 05:33:35.037000+00:00,1.151232,0.17185970000000006,0.2961573,0.2852964000000001
2019-06-01 05:48:35.037000+00:00,1.4099760000000001,0.208081,0.34251,0.36515159999999997
2019-06-01 06:03:35.037000+00:00,1.618096,0.2198685,0.37119159999999995,0.40519499999999997
2019-06-01 06:18:35.037000+00:00,1.9430830000000001,0.241112,0.4049811,0.4572097
2019-06-01 06:33:35.037000+00:00,2.358094,0.2675269,0.45693009999999995,0.5410719
2019-06-01 06:48:35.037000+00:00,1.7193900000000002,0.3442387,0.6203364,0.7779564
2019-06-01 07:03:35.037000+00:00,1.337944,0.3984339000000001,0.6914055,0.8577729
2019-06-01 07:18:35.037000+00:00,1.334975,0.43286260000000004,0.7178625,0.8769085999999999
2019-06-01 07:33:35.037000+00:00,1.480407,0.4450773,0.7489709,0.9040453000000002
2019-06-01 07:48:35.037000+00:00,1.953734,0.45919609999999994,0.7247442,0.9331739
2019-06-01 08:03:35.037000+00:00,2.9467,0.4629532,0.6648039000000001,0.9580023999999999
2019-06-01 08:18:35.037000+00:00,5.139133,0.4895847,0.6436006,0.9878609
2019-06-01 08:33:35.037000+00:00,,0.5086737,0.6659439,1.06548
2019-06-01 08:48:35.037000+00:00,2.407639,0.5398738000000001,0.6949466999999999,1.108796
2019-06-01 09:03:35.037000+00:00,2.175554,0.5834014,0.7679457,1.168097
2019-06-01 09:18:35.037000+00:00,3.195846,0.6200606,0.8385348,1.185027
2019-06-01 09:33:35.037000+00:00,4.005383999999999,0.6679264,0.9066907,1.175678
2019-06-01 09:48:35.037000+00:00,2.6998830000000003,0.672049,0.9611130999999999,1.176425
2019-06-01 10:03:35.037000+00:00,2.1611849999999997,0.7188654000000001,1.10119,1.227368
2019-06-01 10:18:35.037000+00:00,2.466475,0.7125142,1.151211,1.144418
2019-06-01 10:33:35.037000+00:00,2.602316,0.7387823,1.2364950000000001,1.193813
2019-06-01 10:48:35.037000+00:00,2.686055,0.7721039000000001,1.16333,1.214386
2019-06-01 11:03:35.037000+00:00,2.414882,0.8030899,1.133903,1.2903639999999998
2019-06-01 11:18:35.037000+00:00,2.879666,0.7702429000000001,1.114873,1.239908
2019-06-01 11:33:35.037000+00:00,3.3538769999999998,0.7768432,1.0788799999999998,1.152256
2019-06-01 11:48:35.037000+00:00,2.410523,0.7888559,1.0524,1.172906
2019-06-01 12:03:35.037000+00:00,,0.8256851999999999,1.074848,1.2465540000000002
2019-06-01 12:18:35.037000+00:00,,0.8667577,1.016942,1.243557
2019-06-01 12:33:35.037000+00:00,2.012041,0.7892504,1.070943,1.1744860000000001
2019-06-01 12:48:35.037000+00:00,2.306921,0.7914674,1.124191,1.298477
2019-06-01 13:03:35.037000+00:00,2.863193,0.8014147,1.138134,1.2671139999999999
2019-06-01 13:18:35.037000+00:00,2.3184299999999998,0.8139111,1.157832,1.315813
2019-06-01 13:33:35.037000+00:00,2.463216,0.8067561,1.0834709999999999,1.2757450000000001
2019-06-01 13:48:35.037000+00:00,2.36538,0.8118470999999999,1.146606,1.283764
2019-06-01 14:03:35.037000+00:00,2.648525,0.8114349000000001,1.119268,1.249158
2019-06-01 14:18:35.037000+00:00,2.679086,0.8347173000000001,1.097238,1.297873
2019-06-01 14:33:35.037000+00:00,2.16552,0.7965627,1.068509,1.269155
2019-06-01 14:48:35.037000+00:00,1.986225,0.7912409,1.065153,1.182261
2019-06-01 15:03:35.037000+00:00,4.826073,0.775043,1.072214,1.202631
2019-06-01 15:18:35.037000+00:00,2.1187,0.8152139,1.0565959999999999,1.128488
2019-06-01 15:33:35.037000+00:00,1.879091,0.8110755999999999,1.022865,1.21171
2019-06-01 15:48:35.037000+00:00,1.973194,0.789101,1.0418370000000001,1.195306
2019-06-01 16:03:35.037000+00:00,2.8147860000000002,0.7366375,1.042146,1.189085
2019-06-01 16:18:35.037000+00:00,1.9896080000000005,0.7086005,1.060727,1.037677
2019-06-01 16:33:35.037000+00:00,2.285405,0.6380196,0.9941449,0.9747018
2019-06-01 16:48:35.037000+00:00,2.259691,0.6549034,0.9313964,0.9558802
2019-06-01 17:03:35.037000+00:00,2.1570139999999998,0.7240354,0.9661225,0.986203
2019-06-01 17:18:35.037000+00:00,1.589718,0.7157882,0.8995134,0.9416793999999999
2019-06-01 17:33:35.037000+00:00,2.009554,0.6673434,0.8717021,0.9834054
2019-06-01 17:48:35.037000+00:00,1.6745029999999999,0.6238733,0.8471875,0.9943373999999999
2019-06-01 18:03:35.037000+00:00,1.9043869999999998,0.5788103,0.7912185,0.9915248
2019-06-01 18:18:35.037000+00:00,2.1003060000000002,0.5004234000000001,0.7371751,0.9423351000000001
2019-06-01 18:33:35.037000+00:00,2.0696,0.4862210999999999,0.6877194999999999,0.9331943000000001
2019-06-01 18:48:35.037000+00:00,1.7934330000000005,0.4871851,0.6512055,0.8860811
2019-06-01 19:03:35.037000+00:00,1.8042049999999998,0.4465295,0.551507,0.7411888000000001
2019-06-01 19:18:35.037000+00:00,1.6515900000000001,0.36687309999999995,0.4671759,0.5355966999999999
2019-06-01 19:33:35.037000+00:00,1.406891,0.3342152,0.4089317,0.4138501
2019-06-01 19:48:35.037000+00:00,1.142732,0.28588620000000003,0.3456803,0.3420829
2019-06-01 20:03:35.037000+00:00,0.9863062,0.24664,0.3066572,0.30113520000000005
2019-06-01 20:18:35.037000+00:00,0.9369839,0.2281194,0.2827882,0.27179240000000005
2019-06-01 20:33:35.037000+00:00,0.9011737,0.21626320000000002,0.2697122,0.2591681
2019-06-01 20:48:35.037000+00:00,0.8750544,0.203571,0.26005239999999996,0.24961479999999997
2019-06-01 21:03:35.037000+00:00,0.8399631,0.1991199,0.2518441,0.24440019999999998
2019-06-01 21:18:35.037000+00:00,0.8362396000000001,0.1858971,0.24269210000000002,0.2275105
2019-06-01 21:33:35.037000+00:00,0.8715011,0.1872738,0.2459502,0.23193070000000002
2019-06-01 21:48:35.037000+00:00,0.9017223,0.18963310000000005,0.24460520000000002,0.2379654
2019-06-01 22:03:35.037000+00:00,0.7768005,0.1792443,0.2352853,0.22179200000000002
2019-06-01 22:18:35.037000+00:00,0.8633607,0.1787215,0.2346186,0.21896239999999997
2019-06-01 22:33:35.037000+00:00,0.7670115,0.1748326,0.2284158,0.2136077
2019-06-01 22:48:35.037000+00:00,0.8221972,0.1718839,0.2216558,0.20717539999999998
2019-06-01 23:03:35.037000+00:00,0.8230054,0.1695843,0.2241645,0.2038161
2019-06-01 23:18:35.037000+00:00,0.7733164,0.1594175,0.2228442,0.2041047
2019-06-01 23:33:35.037000+00:00,0.8167647,0.165231,0.2205299,0.1987579
2019-06-01 23:48:35.037000+00:00,0.8522632,0.1664236,0.2214652,0.196761
